hotel,is_canceled,lead_time,stays_in_week_nights,adults,children,babies,meal,deposit_type,agent,company
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,325,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,332,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,339,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,346,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,353,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,360,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,367,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,374,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,184,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,184,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,359,0,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,365,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,3,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,2,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,4,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,45
City Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,45
City Hotel,0,71,1,3,0,0,BB,No Deposit,NULL,45
City Hotel,1,166,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,166,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,329,3,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,159,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,185,1,2,1,0,HB,No Deposit,6,NULL
City Hotel,1,148,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,148,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,199,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,1,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,0,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,1,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,1,241,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,1,241,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,241,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,241,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,241,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,241,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,1,0,0,BB,No Deposit,1,NULL
City Hotel,1,164,1,1,0,0,BB,Non Refund,1,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,336,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,364,2,2,0,0,HB,Non Refund,6,NULL
City Hotel,1,237,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,216,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,238,3,2,0,0,BB,No Deposit,8,NULL
City Hotel,1,150,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,142,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,142,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,142,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,142,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,181,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,181,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,182,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,252,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,1,173,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,221,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,221,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,221,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,204,2,2,0,0,BB,No Deposit,16,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,2,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,335,1,1,0,0,BB,Non Refund,5,NULL
City Hotel,1,185,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,185,6,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,138,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,138,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,153,2,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,164,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,231,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,166,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,152,8,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,152,8,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,135,2,2,0,0,BB,No Deposit,7,NULL
City Hotel,1,143,5,1,0,0,BB,No Deposit,9,NULL
City Hotel,1,174,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,326,1,2,0,0,BB,Non Refund,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
City Hotel,1,136,2,2,0,0,BB,No Deposit,1,NULL
